0931827F;Université Paris 8 - Vincennes - Saint-Denis;;Université;Public;;Île-de-France>Créteil>Seine-Saint-Denis>Saint-Denis;93066;Saint-Denis;Paris;Seine-Saint-Denis;Créteil;Île-de-France;2 RUE DE LA LIBERTE;93526;ST DENIS CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);21817;22521;23010;22299;21802;21752
0940607Z;École normale supérieure de Cachan;ENS de Cachan;École normale supérieure;Public;;Île-de-France>Créteil>Val-de-Marne>Cachan;94016;Cachan;Paris;Val-de-Marne;Créteil;Île-de-France;61 AVENUE DU PRESIDENT WILSON;94230;CACHAN;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);2122;2065;2169;1499;1800;1800
0942340H;École spéciale des travaux publics, du bâtiment et de l'industrie;ESTP;Établissements d'enseignement supérieur privés rattachés à un EPSCP;Privé;École nationale supérieure d'arts et métiers;Île-de-France>Créteil>Val-de-Marne>Cachan;94016;Cachan;Paris;Val-de-Marne;Créteil;Île-de-France;28 AVENUE PDT WILSON;94230;CACHAN;France;;0;0;2101;2156;2256;2372
1270009V;École française de Rome;EFR;École française à l'étranger;Public;;Étranger>Rome;;Rome;Étranger;Étranger;Étranger;Étranger;67 PIAZZA FARNESE;;00186 ROME;Italie;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
1260001S;École française d'Athènes;EFA;École française à l'étranger;Public;;Étranger>Athènes;;Athènes;Étranger;Étranger;Étranger;Étranger;6 RUE DIDOTOU;;106 80 ATHENES;Grèce;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0952199Z;Université Paris-Seine;;Communauté d'universités et établissements;Public;;Île-de-France>Versailles>Val-d'Oise>Cergy;95127;Cergy;Paris;Val-d'Oise;Versailles;Île-de-France;1 AVENUE BERNARD HIRSCH;95021;CERGY PONTOISE;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0932560C;Campus Condorcet;;Pôle de recherche et d'enseignement supérieur;Public;;Île-de-France>Créteil>Seine-Saint-Denis>Saint-Denis;93066;Saint-Denis;Paris;Seine-Saint-Denis;Créteil;Île-de-France;4, rue de la Croix-Faron;93210;Saint-Denis La Plaine;France;;0;0;0;0;0;0
1111111A;Université de Strasbourg;;Association d'établissements;Public;;Grand Est>Strasbourg>Bas-Rhin>Strasbourg;67482;Strasbourg;Strasbourg;Bas-Rhin;Strasbourg;Grand Est;4 RUE BLAISE PASCAL;67081;STRASBOURG CEDEX;France;;0;0;0;0;0;0
0542493S;Université de Lorraine;;Grand établissement;Public;;Grand Est>Nancy-Metz>Meurthe-et-Moselle>Nancy;54395;Nancy;Nancy;Meurthe-et-Moselle;Nancy-Metz;Grand Est;34 COURS LEOPOLD;54052;NANCY CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);52039;51720;51527;51439;52980;56209
0690187D;École centrale de Lyon;EC Lyon;Instituts et écoles extérieurs aux universités;Public;;Auvergne-Rhône-Alpes>Lyon>Rhône>Écully;69081;Écully;Lyon;Rhône;Lyon;Auvergne-Rhône-Alpes;36 AVENUE GUY DE COLLONGUE;69134;ECULLY CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);1482;1390;1513;1633;1714;1774
0440100V;Ecole centrale de Nantes;;Instituts et écoles extérieurs aux universités;Public;;Pays de la Loire>Loire-Atlantique>Nantes;44109;Nantes;Nantes;Loire-Atlantique;Nantes;Pays de la Loire;1 RUE DE LA NOE;44321;NANTES CEDEX 3;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);1848;1918;1971;2083;2130;2173
0590338X;École nationale supérieure des arts et industries textiles;ENSAIT;Instituts et écoles extérieurs aux universités;Public;;Hauts-de-France>Lille>Nord>Roubaix;59512;Roubaix;Lille;Nord;Lille;Hauts-de-France;9 RUE DE L ERMITAGE;59056;ROUBAIX CEDEX 1;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);408;396;406;402;409;338
0590344D;Institut catholique de Lille;ICL;Autre établissement;Privé;;Hauts-de-France>Lille>Nord>Lille;59350;Lille;Lille;Nord;Lille;Hauts-de-France;60 BOULEVARD VAUBAN;59016;LILLE CEDEX;France;;5984;6189;6325;6445;6637;7106
0641923T;École supérieure des technologies industrielles avancées;ESTIA;École d'ingénieurs;Privé;;Nouvelle-Aquitaine>Bordeaux>Pyrénées-Atlantiques>Bayonne;64102;Bayonne;Bayonne;Pyrénées-Atlantiques;Bordeaux;Nouvelle-Aquitaine;50  ALLÉES MARINES;64102;BAYONNE CEDEX;France;;385;434;495;561;621;637
0650048Z;École nationale d'ingénieurs de Tarbes;ENI Tarbes;Écoles nationales supérieures d'ingénieurs;Public;Institut national polytechnique de Toulouse;Occitanie>Toulouse>Hautes-Pyrénées>Tarbes;65440;Tarbes;Tarbes;Hautes-Pyrénées;Toulouse;Occitanie;47 AVENUE D'AZEREIX;65016;TARBES CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);1223;1193;1092;1075;1058;1043
0595876S;Institut d'études politiques de Lille;IEP de Lille;Institut d'étude politique;Public;Université Lille 2 - Droit et Santé;Hauts-de-France>Lille>Nord>Lille;59350;Lille;Lille;Nord;Lille;Hauts-de-France;84 RUE DE TREVISE;59000;LILLE;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0590347G;Institut supérieur de l'électronique et du numérique;Isen-Lille;École d'ingénieurs;Privé;;Hauts-de-France>Lille>Nord>Lille;59350;Lille;Lille;Nord;Lille;Hauts-de-France;41 BOULEVARD VAUBAN;59046;LILLE CEDEX;France;;459;469;458;441;443;473
0593202K;Institut d'économie scientifique et de gestion;Ieseg;Autre établissement;Privé;;Hauts-de-France>Lille>Nord>Lille;59350;Lille;Lille;Nord;Lille;Hauts-de-France;3 RUE DE LA DIGUE;59800;LILLE;France;;2309;2765;3310;3703;3920;4347
0311382J;Université Toulouse 1 - Capitole;;Université;Public;;Occitanie>Toulouse>Haute-Garonne>Toulouse;31555;Toulouse;Toulouse;Haute-Garonne;Toulouse;Occitanie;2 RUE DU DOYEN GABRIEL MARTY;31042;TOULOUSE CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);20108;20276;20906;20543;21210;21769
0673021V;Université de Strasbourg;;Université;Public;;Grand Est>Strasbourg>Bas-Rhin>Strasbourg;67482;Strasbourg;Strasbourg;Bas-Rhin;Strasbourg;Grand Est;4 RUE BLAISE PASCAL;67081;STRASBOURG CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);42441;43076;43936;44160;44726;46050
0623957P;Université d'Artois;;Université;Public;;Hauts-de-France>Lille>Pas-de-Calais>Arras;62041;Arras;Arras;Pas-de-Calais;Lille;Hauts-de-France;9 RUE DU TEMPLE;62030;ARRAS CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);11404;10818;11371;10956;10135;10899
0691774D;Université Claude Bernard - Lyon 1;;Université;Public;;Auvergne-Rhône-Alpes>Lyon>Rhône>Villeurbanne;69266;Villeurbanne;Lyon;Rhône;Lyon;Auvergne-Rhône-Alpes;43 BOULEVARD DU 11 NOVEMBRE 1918;69622;VILLEURBANNE CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);32215;32784;33853;33585;34049;36678
0692459Y;École nationale supérieure des sciences de l'information et des bibliothèques;ENSSIB;Grand établissement;Public;;Auvergne-Rhône-Alpes>Lyon>Rhône>Villeurbanne;69266;Villeurbanne;Lyon;Rhône;Lyon;Auvergne-Rhône-Alpes;17 BOULEVARD DU 11 NOVEMBRE 1918;69623;VILLEURBANNE CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);90;241;243;233;225;251
0690192J;Institut national des sciences appliquées de Lyon;INSA Lyon;Instituts et écoles extérieurs aux universités;Public;;Auvergne-Rhône-Alpes>Lyon>Rhône>Villeurbanne;69266;Villeurbanne;Lyon;Rhône;Lyon;Auvergne-Rhône-Alpes;20 AVENUE ALBERT EINSTEIN;69621;VILLEURBANNE CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);5639;5779;5800;5836;5927;6048
0751794T;École française d'Extrême-Orient;EFEO;École française à l'étranger;Public;;Île-de-France>Paris>Paris>Paris 16e;75116;Paris 16e;SO;Paris;Paris;Île-de-France;22 AVENUE DU PRESIDENT WILSON;75116;PARIS;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0690194L;École catholique des arts et métiers;ECAM;École d'ingénieurs;Privé;;Auvergne-Rhône-Alpes>Lyon>Rhône>Lyon 5e;69385;Lyon 5e;Lyon;Rhône;Lyon;Auvergne-Rhône-Alpes;40 MONTÉE SAINT BARTHELEMY;69321;LYON CEDEX 05;France;;533;554;635;722;811;804
0751877H;École nationale supérieure d'architecture de Paris-Belleville;ENSAPB;Établissement supérieur d'architecture;Public;;Île-de-France>Paris>Paris>Paris 19e;75119;Paris 19e;Paris;Paris;Paris;Île-de-France;60  BOULEVARD DE LA VILLETTE;75019;PARIS;France;;0;0;0;0;0;0
0752139T;Facultés Libres de Philosophie et de Psychologie;IPC;Autre établissement;Privé;;Île-de-France>Paris>Paris>Paris 14e;75114;Paris 14e;Paris;Paris;Paris;Île-de-France;70 AVENUE DENFERT ROCHEREAU;75014;PARIS;France;;0;0;0;0;0;0
0751722P;Université Pierre et Marie Curie;UPMC;Université;Public;;Île-de-France>Paris>Paris>Paris 5e;75105;Paris 5e;Paris;Paris;Paris;Île-de-France;4 PLACE JUSSIEU;75252;PARIS CEDEX 05;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);30687;31372;31376;32103;32183;33789
0860856N;Université de Poitiers;;Université;Public;;Nouvelle-Aquitaine>Poitiers>Vienne>Poitiers;86194;Poitiers;Poitiers;Vienne;Poitiers;Nouvelle-Aquitaine;15 RUE DE L'HOTEL DIEU;86073;POITIERS CEDEX 9;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);23151;22805;22136;22820;22978;24419
0911568K;École polytechnique;X;École d'ingénieurs;Public;;Île-de-France>Versailles>Essonne>Palaiseau;91477;Palaiseau;Paris;Essonne;Versailles;Île-de-France;ROUTE DE SACLAY;91128;PALAISEAU CEDEX;France;;1486;1750;2249;1906;2980;2860
0752559Z;Institut national du sport, de l'expertise et de la performance;INSEP;Grand établissement relevant d'un autre département ministériel;Public;;Île-de-France>Paris>Paris>Paris 12e;75112;Paris 12e;Paris;Paris;Paris;Île-de-France;11 AVENUE DU TREMBLAY;75012;PARIS;France;Sport;0;0;0;0;0;0
0753560M;École d'ingénieurs du monde numérique;ESIEA;École d'ingénieurs;Privé;;Île-de-France>Paris>Paris>Paris 5e;75105;Paris 5e;Paris;Paris;Paris;Île-de-France;9 RUE VESALE;75005;PARIS;France;;867;885;801;1005;907;950
0755581J;Hautes Études-Sorbonne-Arts et Métiers;HESAM;Communauté d'universités et établissements;Public;;Île-de-France>Paris>Paris>Paris 5e;75105;Paris 5e;Paris;Paris;Paris;Île-de-France;15 RUE SOUFLOT;75005;PARIS;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0753541S;Institut catholique de Paris;ICP;Établissement privé d'enseignement universitaire;Privé;;Île-de-France>Paris>Paris>Paris 6e;75106;Paris 6e;Paris;Paris;Paris;Île-de-France;21 RUE D'ASSAS;75270;PARIS CEDEX 06;France;;3926;4389;4500;4903;4602;4395
0920674H;EPF - École d'ingénieur-e-s;EPF;École d'ingénieurs;Privé;;Île-de-France>Versailles>Hauts-de-Seine>Sceaux;92071;Sceaux;Paris;Hauts-de-Seine;Versailles;Île-de-France;3 BIS RUE LAKANAL;92330;SCEAUX;France;;1186;1280;1330;1497;1705;1875
0922605G;Institut national supérieur de formation et de recherche pour l'éducation des jeunes handicapés et les enseignements adaptés;INS HEA;Autre établissement;Public;;Île-de-France>Versailles>Hauts-de-Seine>Suresnes;92073;Suresnes;Paris;Hauts-de-Seine;Versailles;Île-de-France;58 AVENUE DES LANDES;92150;SURESNES;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0783664J;École supérieure des techniques aéronautiques et de construction automobile;ESTACA;École d'ingénieurs;Privé;;Île-de-France>Versailles>Yvelines>Montigny-le-Bretonneux;78423;Montigny-le-Bretonneux;Paris;Yvelines;Versailles;Île-de-France;12 AVENUE PAUL DELOUVRIER;78180;MONTIGNY LE BRETONNEUX;France;;1464;1488;1509;1575;1647;1803
0301687W;Université de Nîmes;UNÎMES;Université;Public;;Occitanie>Montpellier>Gard>Nîmes;30189;Nîmes;Nîmes;Gard;Montpellier;Occitanie;RUE DU DOCTEUR GEORGES SALAN;30021;NIMES CEDEX 1;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);3414;3362;3378;3658;3965;4487
0421095M;Université Jean Monnet;;Université;Public;;Auvergne-Rhône-Alpes>Lyon>Loire>Saint-Étienne;42218;Saint-Étienne;Saint-Étienne;Loire;Lyon;Auvergne-Rhône-Alpes;10 RUE TREFILERIE;42023;ST ETIENNE CEDEX 2;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);15494;16076;16166;16578;17163;18341
0561718N;Université de Bretagne-Sud;UBS;Université;Public;;Bretagne>Morbihan>Lorient;56121;Lorient;Lorient;Morbihan;Rennes;Bretagne;27 RUE ARMAND GUILLEMOT;56321;LORIENT CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);8578;8487;8385;8590;8129;8556
0490970N;Université d'Angers;;Université;Public;;Pays de la Loire>Maine-et-Loire>Angers;49007;Angers;Angers;Maine-et-Loire;Nantes;Pays de la Loire;40 RUE DE RENNES;49035;ANGERS CEDEX 1;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);18922;19090;19528;21132;21220;21875
0310153Y;École nationale vétérinaire de Toulouse;ENVT;Etablissement relevant d'un autre département ministériel rattaché à un EPSCP;Public;Institut national polytechnique de Toulouse;Occitanie>Toulouse>Haute-Garonne>Toulouse;31555;Toulouse;Toulouse;Haute-Garonne;Toulouse;Occitanie;23 CHEMIN DES CAPELLES;31076;TOULOUSE CEDEX 3;France;Enseignement supérieur et recherche agricoles (Recherche et enseignement supérieur);581;604;620;657;690;686
0352373P;École des métiers de l'environnement;EME;École d'ingénieurs;Privé;;Bretagne>Ille-et-Vilaine>Bruz;35047;Bruz;Rennes;Ille-et-Vilaine;Rennes;Bretagne;AVENUE ROBERT SCHUMANN;35170;BRUZ;France;;282;284;287;269;264;266
0251985X;Université Bourgogne - Franche-Comté;;Communauté d'universités et établissements;Public;;Bourgogne-Franche-Comté>Besançon>Doubs>Besançon;25056;Besançon;Besançon;Doubs;Besançon;Bourgogne-Franche-Comté;32 AVENUE DE L'OBSERVATOIRE;25000;BESANCON;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
7200664J;Université de Corse Pasquale Paoli;;Université;Public;;Corse>Haute-Corse>Corte;2B096;Corte;Corte;Haute-Corse;Corse;Corse;7 AVENUE J NICOLI;20250;CORTE;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);3820;3732;3762;3824;3703;3726
0830766G;Université de Toulon;;Université;Public;;Provence-Alpes-Côte d'Azur>Nice>Var>La Garde;83062;La Garde;Toulon;Var;Nice;Provence-Alpes-Côte d'Azur;;83041;TOULON CEDEX 9;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);9122;9056;8596;8507;8760;9188
0951793H;Université de Cergy-Pontoise;;Université;Public;;Île-de-France>Versailles>Val-d'Oise>Cergy;95127;Cergy;Paris;Val-d'Oise;Versailles;Île-de-France;33 BOULEVARD DU PORT;95011;CERGY PONTOISE CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);14045;13846;14164;14036;12827;13488
9740478B;Université de La Réunion;;Université;Public;;La Réunion>Saint-Denis;97411;Saint-Denis;Saint-Denis;La Réunion;La Réunion;La Réunion;15 AV RENE CASSIN;97715;ST DENIS MESSAG CEDEX 9;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);11653;11593;12204;12412;12136;13251
9830445S;Université de la Nouvelle-Calédonie;;Université;Public;;Collectivités d'outre-mer>Nouvelle-Calédonie>Nouvelle-Calédonie>Nouméa;98818;Nouméa;Nouméa;Nouvelle-Calédonie;Nouvelle-Calédonie;Collectivités d'outre-mer;145 AVENUE JAMES COOK;98851;NOUMEA CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);2528;2392;2481;2618;2757;2757
2222222B;Université Clermont Auvergne;;Association d'établissements;Public;;Auvergne-Rhône-Alpes>Clermont-Ferrand>Puy-de-Dôme>Clermont-Ferrand;63113;Clermont-Ferrand;Clermont-Ferrand;Puy-de-Dôme;Clermont-Ferrand;Auvergne-Rhône-Alpes;9 RUE KESSLER;63012;CLERMONT FERRAND CEDEX 1;France;;0;0;0;0;0;0
0134009M;Aix-Marseille université;AMU;Université;Public;;Provence-Alpes-Côte d'Azur>Aix-Marseille>Bouches-du-Rhône>Marseille 7e;13207;Marseille 7e;Marseille - Aix-en-Provence;Bouches-du-Rhône;Aix-Marseille;Provence-Alpes-Côte d'Azur;58 BOULEVARD CHARLES LIVON;13284;MARSEILLE CEDEX 07;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);63641;62905;60648;59158;60154;62648
0212198A;Institut national supérieur des sciences agronomiques, de l'alimentation et de l'environnement;Agrosup Dijon;Grand établissement;Public;;Bourgogne-Franche-Comté>Dijon>Côte-d'Or>Dijon;21231;Dijon;Dijon;Côte-d'Or;Dijon;Bourgogne-Franche-Comté;26 BOULEVARD DR PETITJEAN;21079;DIJON CEDEX;France;Enseignement supérieur et recherche agricoles (Recherche et enseignement supérieur);519;532;528;570;581;616
0171435T;École d'ingénieurs en génie des systèmes industriels;EIGSI;École d'ingénieurs;Privé;;Nouvelle-Aquitaine>Poitiers>Charente-Maritime>La Rochelle;17300;La Rochelle;La Rochelle;Charente-Maritime;Poitiers;Nouvelle-Aquitaine;26 RUE VAUX DE FOLETIER;17041;LA ROCHELLE CEDEX 1;France;;706;791;733;770;824;866
0142382N;Normandie Université;;Communauté d'universités et établissements;Public;;Normandie>Caen>Calvados>Caen;14118;Caen;Caen;Calvados;Caen;Normandie;ESPLANADE DE LA PAIX;14032;CAEN CEDEX 5;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0101060Y;Université de technologie de Troyes;UTT;Instituts et écoles extérieurs aux universités;Public;;Grand Est>Reims>Aube>Troyes;10387;Troyes;Troyes;Aube;Reims;Grand Est;12 RUE MARIE CURIE;10010;TROYES CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);2418;2432;2508;2550;2613;2738
0062126D;Université Côte d'Azur;UCA;Communauté d'universités et établissements;Public;;Provence-Alpes-Côte d'Azur>Nice>Alpes-Maritimes>Nice;6088;Nice;Nice;Alpes-Maritimes;Nice;Provence-Alpes-Côte d'Azur;28 AVENUE VALROSE;6103;NICE CEDEX 2;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0593561A;Université Lille 3 - Charles-de-Gaulle;;Université;Public;;Hauts-de-France>Lille>Nord>Villeneuve-d'Ascq;59009;Villeneuve-d'Ascq;Lille;Nord;Lille;Hauts-de-France;RUE DU BARREAU;59653;VILLENEUVE D ASCQ CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);18141;18814;18637;18660;18006;19134
0660437S;Université de Perpignan - Via Domitia;;Université;Public;;Occitanie>Montpellier>Pyrénées-Orientales>Perpignan;66136;Perpignan;Perpignan;Pyrénées-Orientales;Montpellier;Occitanie;52 AVENUE PAUL ALDUY;66860;PERPIGNAN CEDEX 9;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);9842;8782;8583;8636;8673;8773
0691775E;Université Lumière - Lyon 2;;Université;Public;;Auvergne-Rhône-Alpes>Lyon>Rhône>Lyon 7e;69387;Lyon 7e;Lyon;Rhône;Lyon;Auvergne-Rhône-Alpes;86 RUE PASTEUR;69365;LYON CEDEX 07;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);28309;27863;28773;28667;29279;29349
0590311T;École nationale supérieure de chimie de Lille;ENS Chimie Lille;Écoles nationales supérieures d'ingénieurs;Public;Université Lille 1 - Sciences technologies;Hauts-de-France>Lille>Nord>Villeneuve-d'Ascq;59009;Villeneuve-d'Ascq;Lille;Nord;Lille;Hauts-de-France;CITE SCIENTIFIQUE;59652;VILLENEUVE D ASCQ CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);345;339;367;368;358;350
0690195M;Université catholique de Lyon;UCLy;Établissement privé d'enseignement universitaire;Privé;;Auvergne-Rhône-Alpes>Lyon>Rhône>Lyon 2e;69382;Lyon 2e;Lyon;Rhône;Lyon;Auvergne-Rhône-Alpes;25 RUE DU PLAT;69288;LYON CEDEX 02;France;;4618;5361;5601;5782;6039;5988
0690173N;Institut d'études politiques de Lyon;IEP de Lyon;Institut d'étude politique;Public;Université Lumière - Lyon 2;Auvergne-Rhône-Alpes>Lyon>Rhône>Lyon 7e;69387;Lyon 7e;Lyon;Rhône;Lyon;Auvergne-Rhône-Alpes;14 AVENUE BERTHELOT;69007;LYON;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0690193K;Institut d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement;Vet Agro Sup;Grand établissement relevant d'un autre département ministériel;Public;;Auvergne-Rhône-Alpes>Lyon>Rhône>Marcy-l'Étoile;69127;Marcy-l'Étoile;Lyon;Rhône;Lyon;Auvergne-Rhône-Alpes;1 AVENUE BOURGELAT;69280;MARCY L ETOILE;France;Enseignement supérieur et recherche agricoles (Recherche et enseignement supérieur);712;628;652;665;691;697
0542455A;ICN Business School;ICN;École de commerce et de management;Privé;;Grand Est>Nancy-Metz>Meurthe-et-Moselle>Nancy;54395;Nancy;Nancy;Meurthe-et-Moselle;Nancy-Metz;Grand Est;13  RUE MICHEL NEY;54037;NANCY CEDEX;France;;1424;2014;2126;1918;2112;2504
0352337A;ECAM Rennes Louis de Broglie;ECAM Rennes;École d'ingénieurs;Privé;;Bretagne>Ille-et-Vilaine>Bruz;35047;Bruz;Rennes;Ille-et-Vilaine;Rennes;Bretagne;;35170;BRUZ;France;;279;281;341;395;458;481
0492062A;Institut des relations publiques et de la communication d’Angers;Ircom;Instituts et écoles extérieurs aux universités;Privé;;Pays de la Loire>Maine-et-Loire>Angers>Les Ponts-de-Cé;49246;Les Ponts-de-Cé;Angers;Maine-et-Loire;Nantes;Pays de la Loire;23 RUE EDOUARD GUINEL;49136;LES PONTS DE CE CEDEX;France;;0;0;0;0;0;0
0310152X;Institut national des sciences appliquées de Toulouse;INSA Toulouse;Instituts et écoles extérieurs aux universités;Public;;Occitanie>Toulouse>Haute-Garonne>Toulouse;31555;Toulouse;Toulouse;Haute-Garonne;Toulouse;Occitanie;135 AVENUE DE RANGUEIL;31077;TOULOUSE CEDEX 04;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);2573;2714;2720;2755;2871;2823
0141408E;Université de Caen Normandie;;Université;Public;;Normandie>Caen>Calvados>Caen;14118;Caen;Caen;Calvados;Caen;Normandie;ESPLANADE DE LA PAIX;14032;CAEN CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);23921;23439;23781;23681;24387;27148
0342222F;Centre international d'études supérieures en sciences agronomiques;Montpellier Sup Agro;Grand établissement relevant d'un autre département ministériel;Public;;Occitanie>Montpellier>Hérault>Montpellier;34172;Montpellier;Montpellier;Hérault;Montpellier;Occitanie;2 PLACE PIERRE VIALA;34060;MONTPELLIER CEDEX;France;Enseignement supérieur et recherche agricoles (Recherche et enseignement supérieur);365;500;551;553;539;1217
0350095N;École des hautes études en santé publique;EHESP;Grand établissement;Public;;Bretagne>Ille-et-Vilaine>Rennes;35238;Rennes;Rennes;Ille-et-Vilaine;Rennes;Bretagne;AVENUE DU PROFESSEUR LEON BERNAR;35043;RENNES CEDEX;France;Prévention, sécurité sanitaire et offre de soins;137;149;188;259;332;307
0342321N;Université de Montpellier;;Université;Public;;Occitanie>Montpellier>Hérault>Montpellier;34172;Montpellier;Montpellier;Hérault;Montpellier;Occitanie;163 RUE AUGUSTE BROUSSONET;34090;MONTPELLIER;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);37048;38714;39820;39579;39082;39388
0331766R;Université Bordeaux-Montaigne;UBM;Université;Public;;Nouvelle-Aquitaine>Bordeaux>Gironde>Pessac;33318;Pessac;Bordeaux;Gironde;Bordeaux;Nouvelle-Aquitaine;DOMAINE UNIVERSITAIRE;33607;PESSAC CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);15466;14770;14458;14484;14888;14995
0133774G;École centrale de Marseille;;Instituts et écoles extérieurs aux universités;Public;;Provence-Alpes-Côte d'Azur>Aix-Marseille>Bouches-du-Rhône>Marseille 13e;13213;Marseille 13e;Marseille - Aix-en-Provence;Bouches-du-Rhône;Aix-Marseille;Provence-Alpes-Côte d'Azur;38 RUE JOLIOT CURIE;13451;MARSEILLE CEDEX 13;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);658;701;796;875;919;996
0180974L;Institut national des sciences appliquées Centre Val de Loire;INSA CVL;Instituts et écoles extérieurs aux universités;Public;;Centre-Val de Loire>Loir-et-Cher>Blois;41018;Blois;Blois;Loir-et-Cher;Orléans-Tours;Centre-Val de Loire;3 RUE DE LA CHOCOLATERIE;41034;BLOIS CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);1072;1080;1130;1304;1413;1550
0310155A;Institut catholique de Toulouse;ICT;Établissement privé d'enseignement universitaire;Privé;;Occitanie>Toulouse>Haute-Garonne>Toulouse;31555;Toulouse;Toulouse;Haute-Garonne;Toulouse;Occitanie;31 RUE DE LA FONDERIE;31068;TOULOUSE CEDEX 7;France;;2814;2804;2975;3148;3062;3230
0142182W;École supérieure d'ingénieurs des travaux de la construction de Caen;ESITC;École d'ingénieurs;Privé;;Normandie>Caen>Calvados>Épron;14242;Épron;Caen;Calvados;Caen;Normandie;1 RUE PIERRE ET MARIE CURIE;14610;EPRON;France;;390;391;417;390;410;453
0753471R;Conservatoire national des arts et métiers;CNAM;Grand établissement;Public;;Île-de-France>Paris>Paris>Paris 3e;75103;Paris 3e;Paris;Paris;Paris;Île-de-France;292 RUE SAINT MARTIN;75141;PARIS CEDEX 03;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);1668;1910;1750;1743;2179;2123
0811293R;Institut national universitaire Jean-François Champollion;INU Albi;Autre établissement;Public;;Occitanie>Toulouse>Tarn>Albi;81004;Albi;Albi;Tarn;Toulouse;Occitanie;PLACE DE VERDUN;81012;ALBI CEDEX 9;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);2837;2980;3393;3575;3816;3939
0772517T;École nationale des ponts et chaussées;ENPC;Grand établissement relevant d'un autre département ministériel;Public;;Île-de-France>Créteil>Seine-et-Marne>Champs-sur-Marne;77083;Champs-sur-Marne;Paris;Seine-et-Marne;Créteil;Île-de-France;6 AVENUE B PASCAL CITE DESCARTE;77420;CHAMPS SUR MARNE;France;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;782;814;822;810;799;785
